Marital_status,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Educational_special_needs,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,total_approved_units,total_enrolled_units,total_evaluations,total_grade,approval_ratio,avg_grade,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Gender_1,Displaced_1,Debtor_1,Tuition_fees_up_to_date_1,Scholarship_holder_1
1,3,1,1,122.0,3,38,123,171,116.1,0,19,0,8.9,1.4,3.51,0,6,10,23,23.0,0.6,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
1,2,1,3,140.0,37,38,9,9,138.0,0,28,0,16.2,0.3,-0.92,1,15,15,16,30.025396825396825,1.0,1.8765873015873016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,123.0,37,38,7,7,110.0,0,25,0,9.4,-0.8,-3.12,0,7,10,24,22.5,0.7,0.9375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1,1,19,133.1,37,37,9,4,103.5,0,42,0,15.5,2.8,-4.06,1,0,12,0,0.0,0.0,1.42364417989418,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,3,140.0,37,37,9,9,140.0,0,27,0,7.6,2.6,0.32,0,8,10,12,27.25,0.8,2.2708333333333335,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,116.0,3,3,0,1,108.7,0,23,0,7.6,2.6,0.32,1,4,12,19,11.25,0.3333333333333333,0.5921052631578947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,3,1,1,118.0,19,1,4,4,115.9,0,18,0,8.9,1.4,3.51,0,12,12,15,23.476190476190474,1.0,1.565079365079365,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True
2,1,1,1,140.0,37,37,9,4,127.3,0,26,0,10.8,1.4,1.74,0,14,16,16,26.15142857142857,0.875,1.6344642857142857,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,4,1,1,146.0,3,1,3,10,138.7,0,18,0,8.9,1.4,3.51,1,0,10,0,0.0,0.0,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,1,150.0,3,5,2,2,135.8,0,29,0,12.7,3.7,-1.7,1,5,10,20,24.5,0.5,1.225,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,1,1,1,137.0,1,1,4,7,134.6,0,22,0,16.2,0.3,-0.92,1,0,12,23,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,136.0,19,37,173,183,118.4,0,21,0,13.9,-0.3,0.79,0,10,14,20,25.458333333333336,0.7142857142857143,1.2729166666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,1,1,134.0,38,38,7,9,132.8,0,19,0,10.8,1.4,1.74,0,14,16,16,27.025714285714283,0.875,1.6891071428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,160.0,38,37,9,7,155.5,0,18,0,10.8,1.4,1.74,0,12,12,13,25.0,1.0,1.9230769230769231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,3,1,1,126.0,38,1,9,9,132.0,0,18,0,9.4,-0.8,-3.12,1,6,10,17,26.666666666666664,0.6,1.568627450980392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,19,133.1,37,38,4,9,110.0,0,40,0,11.1,0.6,2.02,1,8,12,28,26.133333333333333,0.6666666666666666,0.9333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,3,1,1,114.0,38,3,9,3,127.3,0,20,1,10.8,1.4,1.74,1,3,12,30,12.333333333333334,0.25,0.41111111111111115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,3,1,1,139.0,3,1,4,1,126.0,0,18,0,10.8,1.4,1.74,1,10,16,30,24.576,0.625,0.8192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,2,0,3,130.0,34,34,0,0,130.0,0,31,0,7.6,2.6,0.32,0,19,22,34,25.61904761904762,0.8636363636363636,0.7535014005602241,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2,1,1,131.0,1,1,9,9,118.8,0,18,0,12.4,0.5,1.79,0,9,10,14,24.3,0.9,1.7357142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,2,1,1,130.0,19,1,4,4,127.6,0,22,0,10.8,1.4,1.74,1,10,12,17,22.976190476190474,0.8333333333333334,1.3515406162464985,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,19,133.1,19,19,9,5,112.1,0,38,0,8.9,1.4,3.51,1,0,10,10,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,0,3,130.0,3,1,2,9,130.0,0,33,0,12.7,3.7,-1.7,1,0,10,10,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,3,1,1,117.0,1,1,3,5,111.1,0,19,0,11.1,0.6,2.02,0,8,10,22,23.3,0.8,1.059090909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,1,1,1,127.0,3,3,1,1,121.4,0,18,0,15.5,2.8,-4.06,1,0,12,0,0.0,0.0,1.42364417989418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,5,1,1,131.0,1,19,4,7,126.8,0,18,0,8.9,1.4,3.51,0,9,10,14,24.2,0.9,1.7285714285714284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1,0,1,134.0,1,1,5,3,120.6,0,27,0,11.1,0.6,2.02,0,11,11,11,25.333333333333336,1.0,2.303030303030303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,130.0,37,37,9,9,126.5,0,26,0,7.6,2.6,0.32,0,12,12,13,25.261904761904763,1.0,1.9432234432234432,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,6,1,1,127.0,1,19,3,3,120.2,0,19,0,12.4,0.5,1.79,0,15,15,16,26.310158730158733,1.0,1.6443849206349208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
2,1,1,1,130.0,37,37,5,5,120.0,0,44,0,11.1,0.6,2.02,1,10,14,21,24.7,0.7142857142857143,1.1761904761904762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2,1,1,142.0,37,38,9,9,137.5,0,19,0,13.9,-0.3,0.79,0,10,10,19,23.5,1.0,1.236842105263158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
